order_id,line_no,product_id,quantity,unit_price,discount
ORD0344,694,PROD076,1,562046,0
ORD0345,695,PROD035,2,573870,0
ORD0345,696,PROD076,2,562046,0
ORD0345,697,PROD009,2,338351,0
ORD0346,698,PROD080,1,703693,0
ORD0347,699,PROD036,2,270818,0
ORD0347,700,PROD020,3,596446,0
ORD0347,701,PROD014,2,213273,0
ORD0348,702,PROD012,2,591062,0
ORD0348,703,PROD034,2,281060,14053
ORD0349,704,PROD057,2,567185,0
ORD0349,705,PROD006,1,310956,0
ORD0350,706,PROD081,3,682892,0
ORD0351,707,PROD054,3,422914,0
ORD0351,708,PROD035,1,573870,0
ORD0351,709,PROD052,2,378729,18936
ORD0352,710,PROD072,2,502195,50219
ORD0353,711,PROD077,3,248241,37236
ORD0353,712,PROD060,3,394721,0
ORD0353,713,PROD005,1,551591,0
ORD0353,714,PROD044,1,627007,0
ORD0354,715,PROD077,2,248241,0
ORD0354,716,PROD025,3,159213,0
ORD0354,717,PROD081,1,682892,0
ORD0355,718,PROD026,2,410531,0
ORD0355,719,PROD066,1,504106,0
ORD0356,720,PROD008,2,402377,0
ORD0356,721,PROD041,2,197248,0
ORD0357,722,PROD019,1,544547,0
ORD0357,723,PROD085,2,426554,0
ORD0358,724,PROD026,1,410531,20526
ORD0358,725,PROD083,3,198041,29706
ORD0358,726,PROD014,2,213273,0
ORD0359,727,PROD001,3,305640,0
ORD0359,728,PROD011,2,601091,0
ORD0359,729,PROD023,2,727640,0
ORD0359,730,PROD007,1,743757,0
ORD0360,731,PROD068,3,419032,0
ORD0361,732,PROD088,1,207113,0
ORD0361,733,PROD011,1,601091,90163
ORD0361,734,PROD038,3,519212,0
ORD0362,735,PROD081,1,682892,0
ORD0363,736,PROD080,1,703693,0
ORD0364,737,PROD011,1,601091,0
ORD0364,738,PROD089,3,628789,0
ORD0364,739,PROD074,2,590000,0
ORD0365,740,PROD072,2,502195,0
ORD0365,741,PROD037,1,677268,0
ORD0365,742,PROD028,3,380046,19002
ORD0365,743,PROD059,2,538551,53855
ORD0366,744,PROD080,3,703693,0
ORD0367,745,PROD038,3,519212,0
ORD0367,746,PROD099,1,476159,0
ORD0368,747,PROD097,2,455047,0
ORD0368,748,PROD057,1,567185,0
ORD0369,749,PROD068,2,419032,0
ORD0370,750,PROD028,3,380046,0
ORD0370,751,PROD045,3,507706,25385
ORD0371,752,PROD094,1,196724,0
ORD0372,753,PROD045,3,507706,0
ORD0372,754,PROD037,1,677268,0
ORD0373,755,PROD039,1,369506,0
ORD0373,756,PROD047,3,363651,0
ORD0374,757,PROD069,1,377548,0
ORD0374,758,PROD017,2,661945,0
ORD0374,759,PROD041,3,197248,0
ORD0375,760,PROD037,2,677268,0
ORD0376,761,PROD085,3,426554,0
ORD0377,762,PROD054,3,422914,0
ORD0377,763,PROD036,1,270818,0
ORD0377,764,PROD089,3,628789,0
ORD0377,765,PROD025,3,159213,0
ORD0378,766,PROD046,2,241318,0
ORD0379,767,PROD016,2,648858,97328
ORD0379,768,PROD087,2,593122,29656
ORD0379,769,PROD094,1,196724,0
ORD0380,770,PROD060,2,394721,0
ORD0381,771,PROD053,2,259815,0
ORD0381,772,PROD004,1,653272,0
ORD0382,773,PROD064,2,318346,0
ORD0382,774,PROD092,3,245331,0
ORD0383,775,PROD043,2,319565,0
ORD0384,776,PROD082,1,614446,0
ORD0384,777,PROD047,2,363651,0
ORD0385,778,PROD093,3,738180,0
ORD0385,779,PROD084,2,526981,0
ORD0386,780,PROD031,1,580168,0
ORD0386,781,PROD030,1,403937,0
ORD0387,782,PROD078,2,559431,0
ORD0387,783,PROD076,3,562046,0
ORD0388,784,PROD047,2,363651,0
ORD0389,785,PROD074,3,590000,0
ORD0390,786,PROD034,2,281060,0
ORD0391,787,PROD060,2,394721,59208
ORD0391,788,PROD053,1,259815,0
ORD0391,789,PROD032,2,214534,0
ORD0391,790,PROD086,3,405046,40504
ORD0392,791,PROD040,2,482131,0
ORD0393,792,PROD083,2,198041,19804
ORD0394,793,PROD018,1,525077,78761
ORD0394,794,PROD048,3,604225,0
ORD0395,795,PROD069,3,377548,37754
ORD0395,796,PROD086,3,405046,0
ORD0395,797,PROD005,3,551591,0
ORD0396,798,PROD096,2,507314,0
ORD0396,799,PROD068,2,419032,0
ORD0397,800,PROD050,2,686142,0
ORD0397,801,PROD085,1,426554,0
ORD0398,802,PROD084,2,526981,0
ORD0398,803,PROD096,3,507314,0
ORD0399,804,PROD041,1,197248,19724
ORD0400,805,PROD049,1,670612,0
ORD0401,806,PROD013,1,653820,0
ORD0402,807,PROD046,3,241318,0
ORD0402,808,PROD018,1,525077,52507
ORD0403,809,PROD077,1,248241,0
ORD0404,810,PROD026,2,410531,0
ORD0405,811,PROD045,2,507706,0
ORD0406,812,PROD093,2,738180,0
ORD0407,813,PROD099,1,476159,0
ORD0407,814,PROD070,3,187927,0
ORD0408,815,PROD081,1,682892,0
ORD0408,816,PROD072,3,502195,0
ORD0408,817,PROD032,3,214534,32180
ORD0409,818,PROD091,3,514458,0
ORD0409,819,PROD038,2,519212,0
ORD0409,820,PROD045,2,507706,0
ORD0410,821,PROD005,3,551591,0
ORD0410,822,PROD076,1,562046,0
ORD0410,823,PROD063,2,509938,0
ORD0410,824,PROD038,1,519212,0
ORD0411,825,PROD088,1,207113,0
ORD0412,826,PROD065,2,427073,0
ORD0413,827,PROD097,3,455047,0
ORD0413,828,PROD096,1,507314,0
ORD0414,829,PROD073,3,527992,0
ORD0414,830,PROD048,3,604225,0
ORD0415,831,PROD050,2,686142,0
ORD0415,832,PROD066,3,504106,0
ORD0416,833,PROD035,1,573870,0
ORD0416,834,PROD007,2,743757,0
ORD0416,835,PROD053,1,259815,0
ORD0416,836,PROD031,1,580168,0
ORD0417,837,PROD041,2,197248,0
ORD0417,838,PROD080,3,703693,0
ORD0418,839,PROD074,2,590000,59000
ORD0418,840,PROD046,2,241318,0
ORD0418,841,PROD041,3,197248,0
ORD0419,842,PROD029,3,244617,0
ORD0419,843,PROD048,1,604225,0
ORD0419,844,PROD045,3,507706,0
ORD0419,845,PROD077,2,248241,0
ORD0420,846,PROD098,3,349122,0
ORD0420,847,PROD005,2,551591,0
ORD0420,848,PROD093,1,738180,0
ORD0421,849,PROD060,1,394721,0
ORD0421,850,PROD006,3,310956,0
ORD0421,851,PROD041,3,197248,0
ORD0421,852,PROD047,2,363651,0
ORD0422,853,PROD060,2,394721,0
ORD0423,854,PROD097,2,455047,0
ORD0423,855,PROD035,3,573870,0
ORD0423,856,PROD028,3,380046,0
ORD0424,857,PROD100,3,313227,0
ORD0425,858,PROD089,2,628789,0
ORD0425,859,PROD004,1,653272,0
ORD0426,860,PROD002,1,669082,0
ORD0426,861,PROD099,1,476159,0
ORD0427,862,PROD095,2,516935,0
ORD0428,863,PROD073,1,527992,0
ORD0429,864,PROD044,3,627007,62700
ORD0430,865,PROD068,2,419032,0
ORD0430,866,PROD016,2,648858,0
ORD0430,867,PROD088,2,207113,20711
ORD0430,868,PROD090,2,456834,0
ORD0431,869,PROD060,1,394721,0
ORD0431,870,PROD089,1,628789,0
ORD0431,871,PROD095,1,516935,0
ORD0432,872,PROD006,2,310956,31095
ORD0433,873,PROD085,1,426554,0
ORD0433,874,PROD098,1,349122,0
ORD0434,875,PROD061,2,331617,0
ORD0434,876,PROD029,2,244617,0
ORD0434,877,PROD085,3,426554,0
ORD0434,878,PROD057,2,567185,0
ORD0435,879,PROD071,3,556501,0
ORD0436,880,PROD052,1,378729,0
ORD0436,881,PROD042,1,267675,0
ORD0436,882,PROD020,1,596446,0
ORD0436,883,PROD034,2,281060,28106
ORD0437,884,PROD023,3,727640,0
ORD0438,885,PROD015,1,141168,0
ORD0438,886,PROD069,3,377548,0
ORD0438,887,PROD074,3,590000,0
ORD0438,888,PROD092,3,245331,0
ORD0439,889,PROD072,1,502195,50219
ORD0440,890,PROD066,2,504106,25205
ORD0441,891,PROD086,2,405046,0
ORD0442,892,PROD020,1,596446,0
ORD0443,893,PROD066,1,504106,0
ORD0444,894,PROD092,3,245331,0
ORD0445,895,PROD061,1,331617,49742
ORD0446,896,PROD011,1,601091,90163
ORD0446,897,PROD100,2,313227,0
ORD0447,898,PROD081,1,682892,0
ORD0448,899,PROD077,3,248241,0
ORD0448,900,PROD025,2,159213,0
ORD0449,901,PROD038,3,519212,0
ORD0449,902,PROD027,3,371232,0
ORD0449,903,PROD050,3,686142,0
ORD0450,904,PROD079,2,375967,0
ORD0450,905,PROD014,1,213273,0
ORD0451,906,PROD073,3,527992,0
ORD0452,907,PROD087,1,593122,0
ORD0453,908,PROD092,2,245331,0
ORD0454,909,PROD060,3,394721,0
ORD0454,910,PROD037,2,677268,0
ORD0455,911,PROD032,2,214534,0
ORD0455,912,PROD079,3,375967,0
ORD0456,913,PROD045,1,507706,25385
ORD0456,914,PROD097,2,455047,0
ORD0456,915,PROD086,3,405046,0
ORD0457,916,PROD053,3,259815,0
ORD0458,917,PROD045,3,507706,0
ORD0458,918,PROD073,1,527992,0
ORD0459,919,PROD052,3,378729,0
ORD0460,920,PROD040,1,482131,24106
ORD0461,921,PROD004,3,653272,0
ORD0461,922,PROD043,3,319565,0
ORD0462,923,PROD069,2,377548,0
ORD0463,924,PROD068,1,419032,0
ORD0464,925,PROD025,1,159213,0
ORD0465,926,PROD089,3,628789,0
ORD0465,927,PROD096,2,507314,0
ORD0465,928,PROD054,2,422914,0
ORD0466,929,PROD019,1,544547,0
ORD0466,930,PROD023,1,727640,0
ORD0466,931,PROD083,1,198041,0
ORD0467,932,PROD089,1,628789,0
ORD0467,933,PROD037,2,677268,0
ORD0467,934,PROD058,2,642818,0
ORD0467,935,PROD050,1,686142,0
ORD0468,936,PROD010,3,364274,0
ORD0468,937,PROD075,3,336346,0
ORD0468,938,PROD017,2,661945,0
ORD0469,939,PROD038,3,519212,0
ORD0470,940,PROD014,2,213273,0
ORD0470,941,PROD017,1,661945,0
ORD0470,942,PROD072,1,502195,0
ORD0471,943,PROD003,1,651941,0
ORD0472,944,PROD093,2,738180,0
ORD0473,945,PROD088,2,207113,0
ORD0473,946,PROD064,3,318346,0
ORD0474,947,PROD087,2,593122,0
ORD0475,948,PROD053,1,259815,0
ORD0475,949,PROD012,1,591062,0
ORD0475,950,PROD044,1,627007,0
ORD0476,951,PROD015,1,141168,0
ORD0477,952,PROD019,3,544547,0
ORD0477,953,PROD072,3,502195,50219
ORD0478,954,PROD021,3,422319,0
ORD0479,955,PROD065,2,427073,0
ORD0480,956,PROD083,1,198041,0
ORD0480,957,PROD054,3,422914,0
ORD0480,958,PROD013,1,653820,0
ORD0481,959,PROD100,2,313227,0
ORD0481,960,PROD097,1,455047,0
ORD0482,961,PROD031,1,580168,0
ORD0482,962,PROD086,2,405046,0
ORD0482,963,PROD066,1,504106,0
ORD0482,964,PROD003,3,651941,0
ORD0483,965,PROD077,3,248241,37236
ORD0484,966,PROD039,3,369506,0
ORD0484,967,PROD022,3,643656,0
ORD0485,968,PROD049,2,670612,0
ORD0485,969,PROD040,2,482131,0
ORD0485,970,PROD029,2,244617,0
ORD0486,971,PROD041,2,197248,0
ORD0486,972,PROD007,1,743757,0
ORD0487,973,PROD098,2,349122,0
ORD0487,974,PROD028,1,380046,0
ORD0488,975,PROD096,3,507314,0
ORD0488,976,PROD099,2,476159,0
ORD0489,977,PROD059,3,538551,0
ORD0489,978,PROD018,1,525077,0
ORD0489,979,PROD087,1,593122,0
ORD0489,980,PROD011,2,601091,0
ORD0490,981,PROD089,2,628789,0
ORD0490,982,PROD055,1,288974,0
ORD0491,983,PROD050,1,686142,0
ORD0492,984,PROD004,1,653272,0
ORD0492,985,PROD039,2,369506,0
ORD0492,986,PROD003,3,651941,0
ORD0493,987,PROD034,1,281060,0
ORD0494,988,PROD094,3,196724,0
ORD0494,989,PROD038,3,519212,0
ORD0494,990,PROD060,3,394721,0
ORD0495,991,PROD097,1,455047,0
ORD0496,992,PROD085,3,426554,0
ORD0497,993,PROD015,2,141168,0
ORD0498,994,PROD005,1,551591,0
ORD0499,995,PROD007,3,743757,0
ORD0499,996,PROD042,2,267675,0
ORD0499,997,PROD059,3,538551,0
ORD0500,998,PROD049,3,670612,0
ORD0501,999,PROD061,3,331617,0
ORD0501,1000,PROD010,2,364274,0
ORD0502,1001,PROD085,2,426554,0
ORD0503,1002,PROD094,2,196724,0
ORD0504,1003,PROD060,1,394721,59208
ORD0504,1004,PROD008,1,402377,0
ORD0504,1005,PROD063,3,509938,0
ORD0505,1006,PROD073,2,527992,0
ORD0505,1007,PROD036,1,270818,0
ORD0506,1008,PROD022,1,643656,0
ORD0507,1009,PROD002,3,669082,0
ORD0507,1010,PROD060,1,394721,0
ORD0507,1011,PROD016,1,648858,0
ORD0508,1012,PROD009,3,338351,0
ORD0509,1013,PROD030,1,403937,0
ORD0509,1014,PROD043,2,319565,0
ORD0510,1015,PROD007,2,743757,0
ORD0510,1016,PROD016,1,648858,0
ORD0510,1017,PROD087,2,593122,0
ORD0511,1018,PROD052,2,378729,0
ORD0511,1019,PROD068,1,419032,0
ORD0512,1020,PROD045,1,507706,0
ORD0513,1021,PROD019,3,544547,0
ORD0513,1022,PROD021,2,422319,0
ORD0514,1023,PROD083,3,198041,0
ORD0514,1024,PROD075,3,336346,0
ORD0515,1025,PROD020,2,596446,0
ORD0515,1026,PROD052,1,378729,0
ORD0516,1027,PROD016,2,648858,0
ORD0516,1028,PROD080,1,703693,0
ORD0516,1029,PROD022,2,643656,0
ORD0517,1030,PROD033,2,203669,0
ORD0518,1031,PROD069,2,377548,0
ORD0519,1032,PROD013,2,653820,0
ORD0519,1033,PROD099,2,476159,47615
ORD0520,1034,PROD089,3,628789,0
ORD0521,1035,PROD090,1,456834,0
ORD0522,1036,PROD076,1,562046,0
ORD0523,1037,PROD054,3,422914,0
ORD0524,1038,PROD052,2,378729,0
ORD0525,1039,PROD026,2,410531,0
ORD0526,1040,PROD085,3,426554,0
ORD0526,1041,PROD035,2,573870,0
ORD0526,1042,PROD079,3,375967,0
ORD0527,1043,PROD085,1,426554,0
ORD0528,1044,PROD072,1,502195,0
ORD0529,1045,PROD069,3,377548,0
ORD0529,1046,PROD010,1,364274,0
ORD0530,1047,PROD053,2,259815,0
ORD0530,1048,PROD038,2,519212,0
ORD0531,1049,PROD082,3,614446,0
ORD0532,1050,PROD072,1,502195,0
ORD0532,1051,PROD047,1,363651,0
ORD0532,1052,PROD096,1,507314,0
ORD0533,1053,PROD074,1,590000,0
ORD0533,1054,PROD034,3,281060,0
ORD0533,1055,PROD092,3,245331,0
ORD0534,1056,PROD018,3,525077,0
ORD0535,1057,PROD059,2,538551,0
ORD0535,1058,PROD093,3,738180,0
ORD0535,1059,PROD067,3,301027,45154
ORD0536,1060,PROD081,1,682892,0
ORD0537,1061,PROD033,3,203669,0
ORD0538,1062,PROD034,3,281060,14053
ORD0538,1063,PROD032,1,214534,0
ORD0538,1064,PROD037,3,677268,67726
ORD0538,1065,PROD094,3,196724,0
ORD0539,1066,PROD014,3,213273,21327
ORD0539,1067,PROD016,2,648858,0
ORD0539,1068,PROD077,3,248241,0
ORD0540,1069,PROD007,2,743757,0
ORD0540,1070,PROD038,3,519212,0
ORD0540,1071,PROD096,1,507314,0
ORD0541,1072,PROD035,2,573870,0
ORD0541,1073,PROD015,2,141168,0
ORD0541,1074,PROD070,2,187927,0
ORD0542,1075,PROD005,3,551591,0
ORD0543,1076,PROD030,1,403937,0
ORD0543,1077,PROD073,3,527992,0
ORD0543,1078,PROD090,1,456834,0
ORD0543,1079,PROD083,3,198041,0
ORD0544,1080,PROD098,1,349122,0
ORD0545,1081,PROD024,3,512394,0
ORD0545,1082,PROD005,1,551591,0
ORD0545,1083,PROD052,2,378729,0
ORD0546,1084,PROD075,2,336346,0
ORD0546,1085,PROD089,1,628789,0
ORD0546,1086,PROD007,3,743757,0
ORD0547,1087,PROD093,1,738180,0
ORD0547,1088,PROD085,1,426554,0
ORD0547,1089,PROD043,1,319565,0
ORD0548,1090,PROD090,1,456834,0
ORD0548,1091,PROD093,1,738180,0
ORD0548,1092,PROD072,1,502195,0
ORD0549,1093,PROD034,2,281060,28106
ORD0549,1094,PROD092,2,245331,0
ORD0549,1095,PROD001,2,305640,0
ORD0549,1096,PROD033,3,203669,0
ORD0550,1097,PROD004,3,653272,0
ORD0551,1098,PROD050,1,686142,0
ORD0552,1099,PROD013,1,653820,0
ORD0552,1100,PROD026,1,410531,0
ORD0552,1101,PROD001,1,305640,0
ORD0553,1102,PROD065,3,427073,0
ORD0553,1103,PROD076,2,562046,0
ORD0553,1104,PROD026,3,410531,0
ORD0553,1105,PROD038,2,519212,0
ORD0554,1106,PROD011,3,601091,0
ORD0554,1107,PROD086,1,405046,0
ORD0555,1108,PROD075,3,336346,0
ORD0556,1109,PROD038,2,519212,0
ORD0556,1110,PROD001,2,305640,0
ORD0557,1111,PROD062,3,510596,25529
ORD0558,1112,PROD071,1,556501,0
ORD0558,1113,PROD060,2,394721,0
ORD0559,1114,PROD059,1,538551,0
ORD0560,1115,PROD029,2,244617,0
ORD0560,1116,PROD059,2,538551,0
ORD0561,1117,PROD040,3,482131,0
ORD0561,1118,PROD039,3,369506,0
ORD0562,1119,PROD009,1,338351,0
ORD0562,1120,PROD015,1,141168,0
ORD0563,1121,PROD023,3,727640,0
ORD0564,1122,PROD019,1,544547,27227
ORD0564,1123,PROD023,1,727640,0
ORD0565,1124,PROD034,2,281060,0
ORD0565,1125,PROD069,2,377548,0
ORD0565,1126,PROD072,3,502195,0
ORD0566,1127,PROD033,1,203669,0
ORD0566,1128,PROD098,3,349122,0
ORD0567,1129,PROD013,3,653820,0
ORD0567,1130,PROD029,3,244617,0
ORD0567,1131,PROD062,2,510596,0
ORD0568,1132,PROD023,3,727640,0
ORD0569,1133,PROD068,2,419032,20951
ORD0569,1134,PROD099,1,476159,0
ORD0570,1135,PROD090,3,456834,45683
ORD0570,1136,PROD041,2,197248,0
ORD0570,1137,PROD064,1,318346,0
ORD0570,1138,PROD008,2,402377,20118
ORD0571,1139,PROD042,3,267675,0
ORD0571,1140,PROD007,3,743757,0
ORD0571,1141,PROD066,1,504106,0
ORD0572,1142,PROD042,3,267675,0
ORD0572,1143,PROD017,2,661945,0
ORD0572,1144,PROD018,1,525077,0
ORD0573,1145,PROD093,2,738180,0
ORD0574,1146,PROD097,2,455047,0
ORD0574,1147,PROD005,2,551591,0
ORD0574,1148,PROD056,2,301688,0
ORD0574,1149,PROD090,3,456834,0
ORD0575,1150,PROD011,1,601091,0
ORD0576,1151,PROD073,3,527992,0
ORD0576,1152,PROD043,2,319565,0
ORD0577,1153,PROD098,3,349122,0
ORD0578,1154,PROD028,2,380046,0
ORD0578,1155,PROD011,1,601091,0
ORD0578,1156,PROD005,3,551591,0
ORD0578,1157,PROD009,2,338351,0
ORD0579,1158,PROD009,3,338351,16917
ORD0579,1159,PROD027,1,371232,0
ORD0579,1160,PROD020,3,596446,0
ORD0579,1161,PROD074,2,590000,0
ORD0580,1162,PROD024,2,512394,51239
ORD0581,1163,PROD048,3,604225,0
ORD0581,1164,PROD018,2,525077,0
ORD0581,1165,PROD066,2,504106,25205
ORD0582,1166,PROD038,2,519212,0
ORD0582,1167,PROD018,1,525077,0
ORD0582,1168,PROD033,2,203669,0
ORD0582,1169,PROD093,3,738180,73818
ORD0583,1170,PROD064,3,318346,0
ORD0584,1171,PROD069,1,377548,0
ORD0584,1172,PROD075,1,336346,0
ORD0585,1173,PROD096,1,507314,0
ORD0586,1174,PROD045,1,507706,0
ORD0586,1175,PROD024,2,512394,0
ORD0586,1176,PROD089,1,628789,0
ORD0586,1177,PROD014,2,213273,0
ORD0587,1178,PROD010,2,364274,0
ORD0587,1179,PROD016,1,648858,0
ORD0587,1180,PROD034,2,281060,0
ORD0588,1181,PROD011,3,601091,60109
ORD0588,1182,PROD050,2,686142,34307
ORD0589,1183,PROD031,2,580168,0
ORD0590,1184,PROD071,2,556501,0
ORD0591,1185,PROD051,3,381604,0
ORD0592,1186,PROD099,1,476159,0
ORD0592,1187,PROD040,2,482131,0
ORD0593,1188,PROD085,3,426554,0
ORD0594,1189,PROD065,3,427073,0
ORD0595,1190,PROD004,1,653272,0
ORD0596,1191,PROD096,2,507314,0
ORD0596,1192,PROD087,1,593122,0
ORD0596,1193,PROD081,3,682892,68289
ORD0596,1194,PROD070,2,187927,0
ORD0597,1195,PROD054,3,422914,63437
ORD0598,1196,PROD001,3,305640,45846
ORD0598,1197,PROD010,2,364274,54641
ORD0598,1198,PROD030,2,403937,0
ORD0598,1199,PROD007,2,743757,0
ORD0599,1200,PROD019,1,544547,0
ORD0600,1201,PROD075,2,336346,0
ORD0600,1202,PROD050,3,686142,102921
ORD0601,1203,PROD031,3,580168,0
ORD0602,1204,PROD015,1,141168,0
ORD0602,1205,PROD013,1,653820,0
ORD0602,1206,PROD096,2,507314,0
ORD0602,1207,PROD043,1,319565,0
ORD0603,1208,PROD064,3,318346,0
ORD0603,1209,PROD034,2,281060,0
ORD0603,1210,PROD021,1,422319,0
ORD0603,1211,PROD058,1,642818,32140
ORD0604,1212,PROD081,1,682892,0
ORD0604,1213,PROD019,3,544547,0
ORD0604,1214,PROD062,3,510596,25529
ORD0605,1215,PROD025,3,159213,0
ORD0606,1216,PROD048,3,604225,0
ORD0607,1217,PROD040,1,482131,0
ORD0608,1218,PROD085,3,426554,0
ORD0609,1219,PROD092,1,245331,36799
ORD0610,1220,PROD022,2,643656,0
ORD0610,1221,PROD053,2,259815,0
ORD0611,1222,PROD016,2,648858,0
ORD0611,1223,PROD085,3,426554,0
ORD0611,1224,PROD054,2,422914,0
ORD0612,1225,PROD100,3,313227,0
ORD0612,1226,PROD045,2,507706,0
ORD0612,1227,PROD095,1,516935,0
ORD0612,1228,PROD053,3,259815,12990
ORD0613,1229,PROD023,1,727640,0
ORD0614,1230,PROD072,1,502195,0
ORD0614,1231,PROD081,1,682892,0
ORD0615,1232,PROD093,1,738180,0
ORD0615,1233,PROD083,3,198041,0
ORD0616,1234,PROD063,2,509938,0
ORD0616,1235,PROD079,2,375967,0
ORD0616,1236,PROD061,1,331617,0
ORD0617,1237,PROD058,3,642818,0
ORD0617,1238,PROD024,2,512394,0
ORD0617,1239,PROD081,3,682892,102433
ORD0617,1240,PROD005,3,551591,0
ORD0618,1241,PROD064,1,318346,0
ORD0618,1242,PROD067,2,301027,0
ORD0618,1243,PROD100,3,313227,0
ORD0618,1244,PROD026,1,410531,0
ORD0619,1245,PROD060,3,394721,0
ORD0620,1246,PROD005,2,551591,0
ORD0620,1247,PROD050,2,686142,102921
ORD0621,1248,PROD049,1,670612,0
ORD0621,1249,PROD031,2,580168,0
ORD0622,1250,PROD091,1,514458,0
ORD0622,1251,PROD054,2,422914,0
ORD0622,1252,PROD035,1,573870,0
ORD0622,1253,PROD078,1,559431,0
ORD0623,1254,PROD019,1,544547,0
ORD0624,1255,PROD093,1,738180,0
ORD0624,1256,PROD050,3,686142,0
ORD0625,1257,PROD066,1,504106,0
ORD0625,1258,PROD061,1,331617,0
ORD0626,1259,PROD048,2,604225,0
ORD0626,1260,PROD022,1,643656,0
ORD0627,1261,PROD041,3,197248,9862
ORD0627,1262,PROD025,2,159213,0
ORD0627,1263,PROD043,2,319565,31956
ORD0627,1264,PROD011,2,601091,0
ORD0628,1265,PROD001,1,305640,0
ORD0628,1266,PROD069,2,377548,0
ORD0628,1267,PROD099,1,476159,71423
ORD0629,1268,PROD057,2,567185,0
ORD0630,1269,PROD029,1,244617,0
ORD0630,1270,PROD016,1,648858,64885
ORD0631,1271,PROD031,2,580168,0
ORD0632,1272,PROD030,2,403937,0
ORD0632,1273,PROD071,2,556501,0
ORD0633,1274,PROD098,3,349122,0
ORD0633,1275,PROD042,3,267675,0
ORD0634,1276,PROD013,2,653820,0
ORD0635,1277,PROD095,2,516935,0
ORD0635,1278,PROD013,1,653820,0
ORD0635,1279,PROD038,3,519212,0
ORD0636,1280,PROD036,1,270818,0
ORD0636,1281,PROD046,2,241318,0
ORD0637,1282,PROD044,2,627007,0
ORD0637,1283,PROD048,1,604225,0
ORD0637,1284,PROD063,3,509938,0
ORD0638,1285,PROD067,1,301027,0
ORD0639,1286,PROD025,3,159213,0
ORD0639,1287,PROD089,3,628789,0
ORD0639,1288,PROD053,1,259815,0
ORD0639,1289,PROD021,3,422319,0
ORD0640,1290,PROD013,1,653820,0
ORD0640,1291,PROD096,1,507314,0
ORD0640,1292,PROD048,3,604225,0
ORD0640,1293,PROD070,3,187927,0
ORD0641,1294,PROD080,2,703693,0
ORD0641,1295,PROD016,2,648858,0
ORD0641,1296,PROD037,1,677268,0
ORD0642,1297,PROD023,1,727640,0
ORD0643,1298,PROD056,2,301688,15084
ORD0643,1299,PROD026,1,410531,0
ORD0644,1300,PROD093,2,738180,0
ORD0644,1301,PROD036,2,270818,0
ORD0645,1302,PROD022,2,643656,0
ORD0645,1303,PROD081,2,682892,0
ORD0646,1304,PROD042,3,267675,0
ORD0647,1305,PROD023,2,727640,0
ORD0648,1306,PROD020,3,596446,0
ORD0649,1307,PROD090,3,456834,0
ORD0649,1308,PROD051,1,381604,0
ORD0649,1309,PROD029,1,244617,24461
ORD0650,1310,PROD047,3,363651,0
ORD0651,1311,PROD079,2,375967,0
ORD0651,1312,PROD061,2,331617,0
ORD0651,1313,PROD053,1,259815,0
ORD0651,1314,PROD064,2,318346,0
ORD0652,1315,PROD038,3,519212,0
ORD0653,1316,PROD071,2,556501,0
ORD0653,1317,PROD098,3,349122,0
ORD0654,1318,PROD036,1,270818,0
ORD0654,1319,PROD056,3,301688,0
ORD0654,1320,PROD007,1,743757,0
ORD0654,1321,PROD070,2,187927,0
ORD0655,1322,PROD078,1,559431,0
ORD0656,1323,PROD021,3,422319,0
ORD0657,1324,PROD098,3,349122,52368
ORD0658,1325,PROD088,1,207113,0
ORD0659,1326,PROD083,3,198041,0
ORD0659,1327,PROD087,1,593122,0
ORD0659,1328,PROD094,1,196724,0
ORD0660,1329,PROD083,1,198041,0
ORD0661,1330,PROD028,3,380046,0
ORD0661,1331,PROD081,3,682892,0
ORD0662,1332,PROD047,3,363651,0
ORD0662,1333,PROD096,2,507314,0
ORD0662,1334,PROD063,1,509938,0
ORD0663,1335,PROD093,2,738180,110727
ORD0664,1336,PROD004,1,653272,0
ORD0664,1337,PROD075,1,336346,16817
ORD0664,1338,PROD045,2,507706,0
ORD0665,1339,PROD037,1,677268,0
ORD0665,1340,PROD042,1,267675,0
ORD0666,1341,PROD053,3,259815,0
ORD0666,1342,PROD099,2,476159,0
ORD0666,1343,PROD023,2,727640,0
ORD0666,1344,PROD041,2,197248,9862
ORD0667,1345,PROD095,3,516935,0
ORD0667,1346,PROD031,1,580168,0
ORD0668,1347,PROD050,3,686142,0
ORD0669,1348,PROD041,3,197248,0
ORD0670,1349,PROD074,1,590000,0
ORD0670,1350,PROD083,3,198041,0
ORD0670,1351,PROD068,1,419032,0
ORD0671,1352,PROD038,1,519212,0
ORD0671,1353,PROD087,1,593122,0
ORD0671,1354,PROD021,1,422319,0
ORD0671,1355,PROD057,3,567185,0
ORD0672,1356,PROD097,2,455047,0
ORD0673,1357,PROD027,1,371232,0
ORD0673,1358,PROD013,3,653820,0
ORD0674,1359,PROD074,1,590000,0
ORD0675,1360,PROD090,3,456834,0
ORD0676,1361,PROD012,1,591062,0
ORD0676,1362,PROD079,3,375967,0
ORD0676,1363,PROD039,1,369506,0
ORD0677,1364,PROD042,2,267675,0
ORD0678,1365,PROD074,3,590000,0
ORD0679,1366,PROD030,2,403937,0
ORD0680,1367,PROD095,3,516935,0
ORD0681,1368,PROD021,2,422319,0
ORD0681,1369,PROD057,1,567185,0
